Play,Act,Scene,Character,Line Count,Text
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,44,"Hear me, good madam. Your loss is as yourself, great; and you bear it As answering to the weight: would I might never O'ertake pursued success, but I do feel, By the rebound of yours, a grief that smites My very heart at root."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,13,"I thank you, sir, Know you what Caesar means to do with me?"
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,11,I am loath to tell you what I would you knew.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,4,"Nay, pray you, sir,--"
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,4,"Though he be honourable,--"
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,6,"He'll lead me, then, in triumph?"
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,5,"Madam, he will; I know't."
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,6,Which is the Queen of Egypt?
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,5,"It is the emperor, madam."
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,11,"Arise, you shall not kneel: I pray you, rise; rise, Egypt."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,15,"Sir, the gods Will have it thus; my master and my lord I must obey."
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,28,"Take to you no hard thoughts: The record of what injuries you did us, Though written in our flesh, we shall remember As things but done by chance."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,34,"Sole sir o' the world, I cannot project mine own cause so well To make it clear; but do confess I have Been laden with like frailties which before Have often shamed our sex."
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,71,"Cleopatra, know, We will extenuate rather than enforce: If you apply yourself to our intents, Which towards you are most gentle, you shall find A benefit in this change; but if you seek To lay on me a cruelty, by taking Antony's course, you shall bereave yourself Of my good purposes, and put your children To that destruction which I'll guard them from, If thereon you rely. I'll take my leave."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,28,"And may, through all the world: 'tis yours; and we, Your scutcheons and your signs of conquest, shall Hang in what place you please. Here, my good lord."
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,8,You shall advise me in all for Cleopatra.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,22,"This is the brief of money, plate, and jewels, I am possess'd of: 'tis exactly valued; Not petty things admitted. Where's Seleucus?"
The Tragedy of Antony and Cleopatra,5,2,SELEUCUS,2,"Here, madam."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,23,"This is my treasurer: let him speak, my lord, Upon his peril, that I have reserved To myself nothing. Speak the truth, Seleucus."
The Tragedy of Antony and Cleopatra,5,2,SELEUCUS,16,"Madam, I had rather seal my lips, than, to my peril, Speak that which is not."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,5,What have I kept back?
The Tragedy of Antony and Cleopatra,5,2,SELEUCUS,8,Enough to purchase what you have made known.
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,11,"Nay, blush not, Cleopatra; I approve Your wisdom in the deed."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,69,"See, Caesar! O, behold, How pomp is follow'd! mine will now be yours; And, should we shift estates, yours would be mine. The ingratitude of this Seleucus does Even make me wild: O slave, of no more trust Than love that's hired! What, goest thou back? thou shalt Go back, I warrant thee; but I'll catch thine eyes, Though they had wings: slave, soulless villain, dog! O rarely base!"
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,6,"Good queen, let us entreat you."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,128,"O Caesar, what a wounding shame is this, That thou, vouchsafing here to visit me, Doing the honour of thy lordliness To one so meek, that mine own servant should Parcel the sum of my disgraces by Addition of his envy! Say, good Caesar, That I some lady trifles have reserved, Immoment toys, things of such dignity As we greet modern friends withal; and say, Some nobler token I have kept apart For Livia and Octavia, to induce Their mediation; must I be unfolded With one that I have bred? The gods! it smites me Beneath the fall I have. Prithee, go hence; Or I shall show the cinders of my spirits Through the ashes of my chance: wert thou a man, Thou wouldst have mercy on me."
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,2,"Forbear, Seleucus."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,30,"Be it known, that we, the greatest, are misthought For things that others do; and, when we fall, We answer others' merits in our name, Are therefore to be pitied."
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,84,"Cleopatra, Not what you have reserved, nor what acknowledged, Put we i' the roll of conquest: still be't yours, Bestow it at your pleasure; and believe, Caesar's no merchant, to make prize with you Of things that merchants sold. Therefore be cheer'd; Make not your thoughts your prisons: no, dear queen; For we intend so to dispose you as Yourself shall give us counsel. Feed, and sleep: Our care and pity is so much upon you, That we remain your friend; and so, adieu."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,5,"My master, and my lord!"
The Tragedy of Antony and Cleopatra,5,2,OCTAVIUS CAESAR,3,Not so. Adieu.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,19,"He words me, girls, he words me, that I should not Be noble to myself: but, hark thee, Charmian."
The Tragedy of Antony and Cleopatra,5,2,IRAS,14,"Finish, good lady; the bright day is done, And we are for the dark."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,17,"Hie thee again: I have spoke already, and it is provided; Go put it to the haste."
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,3,"Madam, I will."
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,4,Where is the queen?
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,2,"Behold, sir."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,1,Dolabella!
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,50,"Madam, as thereto sworn by your command, Which my love makes religion to obey, I tell you this: Caesar through Syria Intends his journey; and within three days You with your children will he send before: Make your best use of this: I have perform'd Your pleasure and my promise."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,6,"Dolabella, I shall remain your debtor."
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,11,"I your servant, Adieu, good queen; I must attend on Caesar."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,52,"Farewell, and thanks. Now, Iras, what think'st thou? Thou, an Egyptian puppet, shalt be shown In Rome, as well as I mechanic slaves With greasy aprons, rules, and hammers, shall Uplift us to the view; in their thick breaths, Rank of gross diet, shall be enclouded, And forced to drink their vapour."
The Tragedy of Antony and Cleopatra,5,2,IRAS,3,The gods forbid!
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,55,"Nay, 'tis most certain, Iras: saucy lictors Will catch at us, like strumpets; and scald rhymers Ballad us out o' tune: the quick comedians Extemporally will stage us, and present Our Alexandrian revels; Antony Shall be brought drunken forth, and I shall see Some squeaking Cleopatra boy my greatness I' the posture of a whore."
The Tragedy of Antony and Cleopatra,5,2,IRAS,4,O the good gods!
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,3,"Nay, that's certain."
The Tragedy of Antony and Cleopatra,5,2,IRAS,15,"I'll never see 't; for, I am sure, my nails Are stronger than mine eyes."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,70,"Why, that's the way To fool their preparation, and to conquer Their most absurd intents. Now, Charmian! Show me, my women, like a queen: go fetch My best attires: I am again for Cydnus, To meet Mark Antony: sirrah Iras, go. Now, noble Charmian, we'll dispatch indeed; And, when thou hast done this chare, I'll give thee leave To play till doomsday. Bring our crown and all. Wherefore's this noise?"
The Tragedy of Antony and Cleopatra,5,2,GUARD,17,Here is a rural fellow That will not be denied your highness presence: He brings you figs.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,45,"Let him come in. What poor an instrument May do a noble deed! he brings me liberty. My resolution's placed, and I have nothing Of woman in me: now from head to foot I am marble-constant; now the fleeting moon No planet is of mine."
The Tragedy of Antony and Cleopatra,5,2,GUARD,4,This is the man.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,17,"Avoid, and leave him. Hast thou the pretty worm of Nilus there, That kills and pains not?"
The Tragedy of Antony and Cleopatra,5,2,CLOWN,34,"Truly, I have him: but I would not be the party that should desire you to touch him, for his biting is immortal; those that do die of it do seldom or never recover."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,7,Rememberest thou any that have died on't?
The Tragedy of Antony and Cleopatra,5,2,CLOWN,87,"Very many, men and women too. I heard of one of them no longer than yesterday: a very honest woman, but something given to lie; as a woman should not do, but in the way of honesty: how she died of the biting of it, what pain she felt: truly, she makes a very good report o' the worm; but he that will believe all that they say, shall never be saved by half that they do: but this is most fallible, the worm's an odd worm."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,4,Get thee hence; farewell.
The Tragedy of Antony and Cleopatra,5,2,CLOWN,8,I wish you all joy of the worm.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,1,Farewell.
The Tragedy of Antony and Cleopatra,5,2,CLOWN,13,"You must think this, look you, that the worm will do his kind."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,3,"Ay, ay; farewell."
The Tragedy of Antony and Cleopatra,5,2,CLOWN,24,"Look you, the worm is not to be trusted but in the keeping of wise people; for, indeed, there is no goodness in worm."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,8,Take thou no care; it shall be heeded.
The Tragedy of Antony and Cleopatra,5,2,CLOWN,15,"Very good. Give it nothing, I pray you, for it is not worth the feeding."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,4,Will it eat me?
The Tragedy of Antony and Cleopatra,5,2,CLOWN,61,"You must not think I am so simple but I know the devil himself will not eat a woman: I know that a woman is a dish for the gods, if the devil dress her not. But, truly, these same whoreson devils do the gods great harm in their women; for in every ten that they make, the devils mar five."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,5,"Well, get thee gone; farewell."
The Tragedy of Antony and Cleopatra,5,2,CLOWN,9,"Yes, forsooth: I wish you joy o' the worm."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,157,"Give me my robe, put on my crown; I have Immortal longings in me: now no more The juice of Egypt's grape shall moist this lip: Yare, yare, good Iras; quick. Methinks I hear Antony call; I see him rouse himself To praise my noble act; I hear him mock The luck of Caesar, which the gods give men To excuse their after wrath: husband, I come: Now to that name my courage prove my title! I am fire and air; my other elements I give to baser life. So; have you done? Come then, and take the last warmth of my lips. Farewell, kind Charmian; Iras, long farewell. Have I the aspic in my lips? Dost fall? If thou and nature can so gently part, The stroke of death is as a lover's pinch, Which hurts, and is desired. Dost thou lie still? If thus thou vanishest, thou tell'st the world It is not worth leave-taking."
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,14,"Dissolve, thick cloud, and rain; that I may say, The gods themselves do weep!"
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,63,"This proves me base: If she first meet the curled Antony, He'll make demand of her, and spend that kiss Which is my heaven to have. Come, thou mortal wretch, With thy sharp teeth this knot intrinsicate Of life at once untie: poor venomous fool Be angry, and dispatch. O, couldst thou speak, That I might hear thee call great Caesar ass Unpolicied!"
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,3,O eastern star!
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,16,"Peace, peace! Dost thou not see my baby at my breast, That sucks the nurse asleep?"
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,4,"O, break! O, break!"
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,21,"As sweet as balm, as soft as air, as gentle,-- O Antony!--Nay, I will take thee too. What should I stay--"
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,42,"In this vile world? So, fare thee well. Now boast thee, death, in thy possession lies A lass unparallel'd. Downy windows, close; And golden Phoebus never be beheld Of eyes again so royal! Your crown's awry; I'll mend it, and then play."
The Tragedy of Antony and Cleopatra,5,2,FIRST GUARD,4,Where is the queen?
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,5,"Speak softly, wake her not."
The Tragedy of Antony and Cleopatra,5,2,FIRST GUARD,3,Caesar hath sent--
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,12,"Too slow a messenger. O, come apace, dispatch! I partly feel thee."
The Tragedy of Antony and Cleopatra,5,2,FIRST GUARD,7,"Approach, ho! All's not well: Caesar's beguiled."
The Tragedy of Antony and Cleopatra,5,2,SECOND GUARD,7,There's Dolabella sent from Caesar; call him.
The Tragedy of Antony and Cleopatra,5,2,FIRST GUARD,9,"What work is here! Charmian, is this well done?"
